sourceFilename,examRank,questionNumber,page,classificationStatus,primaryTopicId,primarySubtopicId,confidence,matchedTerms,outOfScopeMatches,crossWaveDuplicate,style,stemExcerpt,questionHash
tecnico_de_gestao_administrativa_analista_de_sistemas.pdf,17,23,4,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"O projeto “Livro livre” publica uma explicação do responsável pela publicação digital de um romance de Adolfo Caminha: “O Projeto Livro Livre é uma iniciativa que propõe o compartilhamento, livre e gratuito, de obras literárias já em Domínio Público ou que tenham a sua divulgação devidamente autorizada, especialmente o",de421de8c9c3ba06f8d769730622fdfae66ad317dd2101aad95407ea4c727c44
tecnico_de_gestao_administrativa_analista_de_sistemas.pdf,17,24,5,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Assinale a frase em que o vocábulo SE está corretamente identificado. (A) Se hoje não nos sentimos alegres, até quando esperaremos? / conjunção condicional. (B) O sorriso é o telégrafo sem fio com que a alma enamorada se confessa; / pronome recíproco. (C) Felicidade é ter uma família grande, amorosa, cuidadosa, que se ",16f78506a49df78a66d0f43ad9b7eaae603ce24cba639e743bb0f18dbb45f80b
tecnico_de_gestao_administrativa_analista_de_sistemas.pdf,17,25,5,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,Assinale a frase em que a preposição sublinhada é uma exigência de um termo anterior. (A) Não pergunte a um barbeiro se você precisa de um corte de cabelo. (B) Até paranoicos têm inimigos de verdade. (C) A imitação é a forma mais sincera de elogio. (D) Aqueles que vivem em casas de vidro não deveriam atirar pedras. (E),bb2d921bc153bfed84d9143d95cb3325672a52a92628e69e39aab0693325851d
tecnico_de_gestao_administrativa_analista_de_sistemas.pdf,17,26,5,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Determinada Comissão da Assembleia Legislativa do Estado do Maranhão (ALEMA) terá de examinar uma proposição que veicula uma matéria em regime de prioridade. Assim, em regra, dita Comissão obedecerá ao seguinte prazo para exame dessa matéria: (A) cinco dias. (B) oito dias. (C) dez dias. (D) quinze dias. (E) trinta dias",52047aaffeb395972cb0a2f2170d24d8c569260a8903fd4c456bcc2502ea78b7
tecnico_de_gestao_administrativa_analista_de_sistemas.pdf,17,27,5,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"A iniciativa popular de lei é um mecanismo singular de participação da sociedade civil nos rumos do governo. Por isso, é prevista também no Regimento Interno da Assembleia Legislativa do Estado do Maranhão (ALEMA), o qual veicula algumas regras para a tramitação de tais projetos de iniciativa popular. Acerca desse tema",af8dacd2bef862a2fd3e9fd12afef2d8d252d53d65eb8b1154c82ec33c4804bc
tecnico_de_gestao_administrativa_analista_de_sistemas.pdf,17,28,5,UNCLASSIFIED,,,0.0,,,False,SCENARIO,"A apreciação de Proposta de Emenda à Constituição do Estado do Maranhão está entre as atividades mais relevantes da Assembleia Legislativa do Estado do Maranhão (ALEMA) no exercício de seu poder constituinte decorrente. Acerca dessa competência no Regimento Interno da ALEMA, assinale a afirmativa correta. (A) A propost",374954d6e45d1fe8b3ba34da0ba1fb4d718cb43be0e4364a91f4b3fc9e1c046b
tecnico_de_gestao_administrativa_analista_de_sistemas.pdf,17,29,6,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Em determinada sessão plenária da Assembleia Legislativa do Estado do Maranhão (ALEMA), estavam presentes, ocupando as bancadas, deputados estaduais, convidados do Presidente, ex- parlamentares e funcionários da ALEMA cujas funções estavam diretamente ligadas à sessão plenária. Um dos deputados estaduais inscrito como ",5b11e10a541a61f26c59996dff4fd023f0baace26358179f753f4ab9d530093a
tecnico_de_gestao_administrativa_analista_de_sistemas.pdf,17,30,6,UNCLASSIFIED,,,0.0,,,False,CONCEPT_COMPARISON,"José, servidor público da Assembleia Legislativa do Estado do Maranhão não reincidente em falta funcional, fez uma crítica ao Governador do Estado do Maranhão, com uso de palavras depreciativas, em determinado despacho em processo administrativo que estava sob sua condução. Sobre a conduta de José, à luz do Estatuto do",4b6f10631148a7fbbef2ea9e3f6c08fab0954e2d0688a628ba9bcad8b10bfdcb
tecnico_de_gestao_administrativa_analista_de_sistemas.pdf,17,35,7,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,A UML (Unified Modeling Language) oferece um conjunto de notações gráficas amplamente utilizado em projetos de sistemas de software. O diagrama de atividades previsto na UML é o mais indicado para (A) observar as mudanças de comportamento de um único objeto com foco nas restrições de temporização. (B) mostrar o layout ,d5ce6bd7a21431245f2d3b763702d99d8cdb4b64a43c16d856c346c5f4d2d8d3
tecnico_de_gestao_administrativa_analista_de_sistemas.pdf,17,36,7,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"O Processo Unificado de desenvolvimento de software é o conjunto de atividades necessárias para transformar requisitos do usuário em um sistema de software. As quatro fases que compõem o ciclo de vida do Processo Unificado são (A) planejamento, desenvolvimento, revisão e retrospectiva. (B) análise, projeto, implementaç",413505d54f5973bd2efc9cd3b0af022c227c993d79b9bc7d95c2268e1fa6fca3
tecnico_de_gestao_administrativa_analista_de_sistemas.pdf,17,41,7,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-orientacao-objetos-web,0.89,Servidor web/aplicação,,False,DIRECT_KNOWLEDGE,A interface javax.servlet.Servlet define métodos que são acionados durante o ciclo de vida padrão do servlet. O método service() desta interface (A) sincroniza o acesso aos recursos compartilhados. (B) libera todos os recursos alocados e utilizados pelo servlet. (C) é idempotente quando utilizado para gerar páginas JSP,45070bca6d9a838bcae70502600bb3b6c6216ae30acb0b63f8f1b60555d33fff
tecnico_de_gestao_administrativa_analista_de_sistemas.pdf,17,42,8,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-gestao-governanca,dp26-p3-esp-gov-projetos,0.98,Projetos,,False,DIRECT_KNOWLEDGE,"As estruturas organizacionais assumem muitas formas ou tipos. De acordo com o PMBOK 6ª edição, o tipo de estrutura organizacional na qual o gerente de projeto divide as responsabilidades com os gerentes funcionais para atribuição de prioridades e orientação do trabalho das pessoas alocadas no projeto é a (A) funcional.",27a0bb178101ca370f08ab4b46a6c22ded8a69e722d8596f229d1976c9453659
tecnico_de_gestao_administrativa_analista_de_sistemas.pdf,17,43,8,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-padroes-dados-web,0.89,XML/XSLT/XPath,,False,DIRECT_KNOWLEDGE,A XML (Extensible Markup Language) é um tipo de linguagem de marcação que representa informações no formato texto. Sua gramática permite que comentários sejam adicionados para ajudar na compreensão dos documentos XML. O fragmento que representa um comentário permitido pela gramática XML é (A) /* comentário */ (B) // co,b61a51dfdab1ab73823fc817466961e68e6e8c8f58aee1f18f2b3882660637b0
tecnico_de_gestao_administrativa_analista_de_sistemas.pdf,17,44,8,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-linguagens-frameworks,0.8,Java/JakartaEE,,False,DIRECT_KNOWLEDGE,"Marcos está trabalhando em um projeto de sistemas em Java e quer garantir que o atributo de uma classe seja inicializado apenas uma vez e que seu valor não possa ser modificado posteriormente. Na linguagem de programação Java, esse atributo deve ser definido com o modificador (A) abstract. (B) default. (C) final. (D) n",dc5c32b9b587d52dd5336e465a5145f7b5828858e790a56dffbffc2e7d8dab3e
tecnico_de_gestao_administrativa_analista_de_sistemas.pdf,17,45,8,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"O SNMP (Simple Network Management Protocol) oferece um padrão de arquitetura para monitoramento de ativos de rede. De acordo com este modelo de gerenciamento, o agente SNMP é o componente arquitetural que (A) especifica as estruturas comuns e esquemas de identificação dos elementos de rede. (B) representa a base de dad",23b66371de3c32819f601fb04b587e396c3d0fabf0c340c6c3dba1332467d267
tecnico_de_gestao_administrativa_analista_de_sistemas.pdf,17,46,8,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-seguranca,dp26-p3-esp-si-acesso,0.82,Acesso/autenticação,,False,DIRECT_KNOWLEDGE,"As VPNs permitem que empresas utilizem redes de comunicação públicas e não confiáveis para trafegar informações de forma segura. A suíte de protocolos utilizada para configurar conexões VPN e que opera na camada de rede do modelo OSI e provê autenticação em nível da rede, verificação da integridade de dados e transmiss",0fb2f4022fe09779a25e42be89593e060201633ff096e2259623a32948db71ed
tecnico_de_gestao_administrativa_analista_de_sistemas.pdf,17,47,8,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,Um ataque de negação de serviço distribuído (DDoS) é um ataque cibernético do tipo (A) backdoor. (B) flood. (C) phishing. (D) spoofing. (E) spyware.,eb62f2607d6bdc5f0580d6b4d6f53bdcb12aeba64865d3169426d69b374f57ed
tecnico_de_gestao_administrativa_analista_de_sistemas.pdf,17,48,8,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Em criptografia, a cifra simétrica que encripta dados em blocos e tem comprimento de chave variável é a (A) blowfish. (B) cramer. (C) md5. (D) paillier. (E) sha-2.",f939d2c1e49d52ca0f59c6cf117443d281e2761fcc036ef073dfcd9de799568b
tecnico_de_gestao_administrativa_analista_de_sistemas.pdf,17,49,8,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"No sistema operacional GNU/Linux, a ferramenta de linha de comando que exibe os processos em execução e o uso de recursos do sistema é denominada (A) cal. (B) cat. (C) df. (D) job. (E) top.",2e04d7a62673e9b70aa2c04fa432b8dc0750d67fedd83eb919b3f2922410c714
tecnico_de_gestao_administrativa_analista_de_sistemas.pdf,17,50,8,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"As tecnologias de armazenamento NAS, DAS e SAN são frequentemente utilizadas em datacenters e infraestruturas de TI. Sobre essas tecnologias, assinale a afirmativa correta. (A) SAN e NAS podem ser equipados com vários hard disks ao passo que DAS é restrito a apenas um HD de alta capacidade. (B) NAS transfere os dados e",da757818368cdc51c24d4cab0ccedb3617ad8032b9655335bbabffa567ab81f2
tecnico_de_gestao_administrativa_analista_de_sistemas.pdf,17,51,9,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Márcia precisa adquirir um novo servidor; para se proteger contra possíveis defeitos que possam ocorrer no disco rígido, ela escolheu um modelo de servidor que possui dois HDs e oferece redundância por espelhamento, isto é, os dados são gravados de forma idêntica nas duas unidades de disco rígido. Caso algum setor de u",7d4d5ae4cbc960de9c75d46334bfd4bd9a9e72674a936e2ad481346a7b141b4b
tecnico_de_gestao_administrativa_analista_de_sistemas.pdf,17,53,9,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-seguranca,dp26-p3-esp-si-riscos,0.8,Riscos/ameaças,,False,SCENARIO,"A norma NBR ISO/IEC 27005:2019 fornece diretrizes para a gestão de riscos de segurança da informação em uma organização. De acordo com esta norma, é conveniente que (A) o nível de risco seja determinado para todos os cenários de incidentes relevantes. (B) seja dada atenção unicamente a incidentes que causem consequênci",45dc4b992579648d025e19bc3a67630c212a045b07abea99aedf9ca2dcfef0ba
tecnico_de_gestao_administrativa_analista_de_sistemas.pdf,17,54,9,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"A Lei nº 8.666, de 21 de junho de 1993, regulamenta o artigo 37, inciso XXI, da Constituição Federal, institui normas para licitações e contratos da Administração Pública e dá outras providências. As licitações para a execução de obras e para a prestação de serviços obedecerão ao disposto no artigo 7º e, em particular,",b3c6e5ab80c71bd81d8c3ce9eb68f11074a1d97027a61267ac2c0524cacd2164
tecnico_de_gestao_administrativa_analista_de_sistemas.pdf,17,55,9,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"O Art. 22 da Lei nº 8.666, de 21 de junho de 1993, lista diversas modalidades de licitação. A modalidade de licitação entre quaisquer interessados que, na fase inicial de habilitação preliminar, comprovem possuir os requisitos mínimos de qualificação exigidos no edital para execução de seu objeto se denomina (A) leilão",1bb48602ba560ed0463063e1381871a93528205af1ea4e64053af58f3a332ca5
tecnico_de_gestao_administrativa_analista_de_sistemas.pdf,17,57,10,UNCLASSIFIED,,,0.49,,,False,DIRECT_KNOWLEDGE,"Os pacotes padrão que fazem parte especificação da API JSR 362 Portlet 3.0 são (A) java.portlet, java.portlets.annotation e java.portlets.flag. (B) javax.portlet, javax.portlet.annotations e javax.portlet.filter. (C) javax.portlets, javax.portlets.annotations e javax.portlets.flags. (D) java.portlet.rss, java.portlet.a",b5f83e7cb87104c0308f75a58ed2681375e82a7b6588697b87dcd6cf637b66c9
tecnico_de_gestao_administrativa_analista_de_sistemas.pdf,17,58,10,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,,False,ASSERTION_SET,"O custo total da execução de uma consulta SQL inclui diversos componentes de custos. Em relação ao tema, analise as afirmativas a seguir: I. Custo de acesso ao armazenamento secundário é aquele que considera os custos de transferência (leitura e escritas) de blocos de dados entre o armazenamento de disco secundário e o",ce4fb999c47212aae68e8c97f9e9b1b0dcaa3869dfa4fae9a27693d122d43b68
tecnico_de_gestao_administrativa_analista_de_sistemas.pdf,17,59,10,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-bi,dp26-p3-esp-bi-dw-etl-olap,0.8,Data Warehouse,,False,ASSERTION_SET,"Os data warehouses e data marts possuem características técnicas próprias. Em relação ao tema, analise as afirmativas a seguir: I. Data warehouse de nível empresarial: oferecem múltiplas visões sobre bancos operacionais, as visões são materializadas para obter acessos mais seguros aos dados. II. Data mart: possuem um f",badfba080e545ec878529b14f6e6aa5904cebcfccd8bec511ca556ba1727a39a
2025 AMAZUL - analista_de_desenvolvimento_de_sistemas.pdf,18,1,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"O texto apresenta uma perspectiva amorosa baseada (A) na vigilância ao outro, a partir do zelo e cuidado com a relação. (B) no comprometimento, fundamentado no acordo entre os amantes. (C) na leveza e no contentamento, amparados na fruição do relacionamento. (D) na firmeza e no engajamento, considerado o pacto amoroso.",1d357d5b2738b73b70c99dfb03f74887ecd6137b7bec8398b52932501fbfff66
2025 AMAZUL - analista_de_desenvolvimento_de_sistemas.pdf,18,2,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,Assinale a opção que não apresenta uma causa para o distanciamento dos amantes. (A) A perda da admiração mútua. (B) O desejo de atribuir um rótulo à relação. (C) O fato de estarem atentos ao enlace amoroso. (D) Os erros de ambos os amantes. (E) A vontade de estabelecer uma relação diferente da que já possuíam.,a4e35ec0158dc0dd2adfa22e9cf05103cd4d28ce4d32727f84a00b89595f61be
2025 AMAZUL - analista_de_desenvolvimento_de_sistemas.pdf,18,3,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Na frase “Ele procurava e não via”, o conectivo destacado tem o valor de (A) adição. (B) alternância. (C) oposição. (D) complementariedade. (E) concomitância.",61c234a98a73a2df2e070ac2c43eab71b4a2a80fd89da6fe6226260e74ee56e1
2025 AMAZUL - analista_de_desenvolvimento_de_sistemas.pdf,18,4,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Na frase “Até que tudo se transformou em não”, assinale a alternativa incorreta sobre o elemento em destaque. (A) Trata-se de uma palavra substantivada, precedida de preposição. (B) Originalmente é um advérbio de negação. (C) Atua, no trecho, como identificador do estado do sujeito. (D) Mantém sua função original como ",a99b91501150e81f9e435ed2668e56ac51768a2bbcf067513d02aa966a11e193
2025 AMAZUL - analista_de_desenvolvimento_de_sistemas.pdf,18,5,3,UNCLASSIFIED,,,0.0,,,False,CONCEPT_COMPARISON,"Sobre a linguagem utilizada no texto, pode-se afirmar que (A) apresenta tom formal, construindo uma distância do texto em relação ao leitor. (B) manifesta um caráter técnico ao recorrer a expressões do ambiente literário. (C) expõe teor poético, já que explora a plurissignificação de muitos vocábulos. (D) reitera a iro",8cb2b78b95a0892f467c845d8662393b23ff3923b9b26b23133778c9ac7c0a4c
2025 AMAZUL - analista_de_desenvolvimento_de_sistemas.pdf,18,6,3,UNCLASSIFIED,,,0.0,,,False,ASSERTION_SET,"Observe a frase “Ela não via que ele não vira” e julgue as sentenças. I. O segundo verbo, no passado, marca uma anterioridade em relação ao primeiro, também no passado. II. Há uma concomitância temporal entre os dois verbos, já que ambos estão no passado. III. Trata-se do verbo ver conjugado no pretérito imperfeito e p",a4d6118d7d966dcd518c9a8eff548a6bf2fdf4f09dcbef2702d31fd777be9d50
