wave,curationPriorityBand,examRank,examTier,sourceFilename,questionNumber,page,primaryTopicId,primarySubtopicId,confidence,matchedTerms,style,stemExcerpt,questionHash,reviewDecision,reviewNote
wave1,P1_PRIMARY,12,A2 - muito alta,analista_judiciario_tecnologia_de_informacao_analise_de_sistemas.pdf,57,13,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-arquitetura-software,0.89,Web services,DIRECT_KNOWLEDGE,"O analista Carlos foi incumbido de testar o web service WebJus. A fim de avaliar o funcionamento básico do WebJus, Carlos criou o plano de teste TstBasico no JMeter. O TstBasico executa duas requisições ao WebJus, utilizando na primeira requisição o método HTTP GET e na segunda o método HTTP POST. Para determinar ao JM",500713942af5e1babbb95b606a007629ef4db847f7e14959e3e6cb86a3dbe835,PENDING,
wave1,P1_PRIMARY,12,A2 - muito alta,analista_judiciario_tecnologia_de_informacao_analise_de_sistemas.pdf,62,14,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-ia-dados-bigdata,0.8575,IA/ML; Modelos de IA,DIRECT_KNOWLEDGE,"A analista Carla recebeu a tarefa de implementar uma solução algorítmica para classificar os processos arquivados no TJRN entre aqueles que foram ganhos e aqueles que foram perdidos. Na primeira abordagem, Carla se baseou no algoritmo de machine learning que, aplicado à classificação binária, divide os dados de entrada",752e4df1edd1526f302d7f8c4d335f258566b55025ee31186631f834038a0bbb,PENDING,
wave1,P1_PRIMARY,12,A2 - muito alta,analista_judiciario_tecnologia_de_informacao_analise_de_sistemas.pdf,45,11,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-linguagens-frameworks,0.8,Java/JakartaEE,DIRECT_KNOWLEDGE,Analise o trecho de código Java a seguir. int x = 5; x <<= 2; O valor final da variável x deve ser: (A) 0; (B) 1; (C) 20; (D) 25; (E) 125.,0715a70e17e8e69e7f4c85af5ffca13d737e84a0c552edf1d00d95cec284ff1f,PENDING,
wave1,P1_PRIMARY,12,A2 - muito alta,analista_judiciario_tecnologia_de_informacao_analise_de_sistemas.pdf,52,12,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,DIRECT_KNOWLEDGE,"Com relação à tabela FILIACAO (Tabela 1), analise o comando SQL a seguir. select distinct t3.Pessoa, t4.Pessoa FROM FILIACAO t1, FILIACAO t2, FILIACAO t3, FILIACAO t4 WHERE t1.Pessoa < t2.Pessoa and t1.Genitor = t2.Genitor and t3.Genitor = t1.Pessoa and t4.Genitor = t2.Pessoa Afora a linha de títulos, o número de linha",da426ea775b18c5611087a1378dba6724a0aa4798b59c51133f175c4c49f7548,PENDING,
wave1,P1_PRIMARY,12,A2 - muito alta,analista_judiciario_tecnologia_de_informacao_analise_de_sistemas.pdf,53,12,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,DIRECT_KNOWLEDGE,"Com relação à tabela FILIACAO (Tabela 1), definida anteriormente, o comando SQL que produz a lista dos nomes das pessoas que são citadas na instância da referida tabela, sem repetições, é: (A) select Pessoa FROM FILIACAO UNION ALL select Genitor FROM FILIACAO (B) select Pessoa FROM FILIACAO UNION select Genitor FROM FI",83a5d82b19bc03f6c42808ea4b2b336946c445959dde71d308fefb5344f1657b,PENDING,
wave1,P1_PRIMARY,12,A2 - muito alta,analista_judiciario_tecnologia_de_informacao_analise_de_sistemas.pdf,59,13,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-linguagens-frameworks,0.8,Java/JakartaEE,CONCEPT_COMPARISON,O desenvolvedor Luís implementou a interface Java ProcessoAB. O ProcessoAB mapeia a conversão de objetos da classe ProcessoA em objetos da classe ProcessoB através da ferramenta MapStruct. O atributo “nome” do ProcessoA corresponde ao atributo “titulo” do ProcessoB. A fim de orientar o correto mapeamento entre atributo,17b37421c22f2faca46b5c04049a2b62ba34c9ae69389c5eabf4d17710c57302,PENDING,
wave1,P1_PRIMARY,12,A2 - muito alta,analista_judiciario_tecnologia_de_informacao_analise_de_sistemas.pdf,69,15,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-relacional-multidimensional,0.78,Relacional/multidimensional,DIRECT_KNOWLEDGE,Observe o modelo multidimensional de dados de um Data Warehouse a seguir. Local Gênero Magistrado Contador(1) Instância Ano de Nomeação O tipo de modelagem multidimensional empregada é: (A) Star Schema; (B) Snowflake Schema; (C) Fact Constellation; (D) Data Lake; (E) Data Mart.,43dcfbd92c27c454db71f6654ea17312c8fa73c8e00eaa0de7163dc173cbf3c2,PENDING,
wave1,P1_PRIMARY,12,A2 - muito alta,analista_judiciario_tecnologia_de_informacao_analise_de_sistemas.pdf,70,15,dp26-p3-esp-bi,dp26-p3-esp-bi-dw-etl-olap,0.74,ETL/OLAP,DIRECT_KNOWLEDGE,"Para integrar os dados de diversas fontes, Julia desenvolveu um ETL para executar ações sobre os dados como: extrair, limpar, agregar, transformar e carregar dados em um banco de dados destino visando apoiar análises históricas. Para implementar as ações sobre os dados em um ETL, Julia utilizou: (A) steps e fluxos de d",06fec456c3d5bb2066297e5f04199745c9d754c1732b80e7e56629b3d37d8724,PENDING,
wave1,P1_PRIMARY,13,A2 - muito alta,2025 DPE RO - analista_de_sistemas_classe_b.pdf,42,10,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-metodologias-ageis,0.98,XP,DIRECT_KNOWLEDGE,"XP é um método leve, recomendado para desenvolver software com requisitos vagos ou sujeitos a mudanças, sendo definido por meio de um conjunto de valores, princípios e práticas de desenvolvimento. Os três principais valores do XP são (A) comunicação, simplicidade e feedback. (B) humanidade, economicidade e benefícios m",fdbb4857015c954fdaea9b38b6d50487206b5bc8791f4b6c971d1bde6d5b9d26,PENDING,
wave1,P1_PRIMARY,13,A2 - muito alta,2025 DPE RO - analista_de_sistemas_classe_b.pdf,44,10,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-design-arquitetura,0.98,Containers,ASSERTION_SET,"Os pods do kubernets são a base da modernização de aplicativos e permitem que se desenvolvam aplicativos rapidamente. Com relação aos pods, analise os itens a seguir. I. Um Pod representa uma coleção de imagens de aplicativos e volumes que podem ser executados em um mesmo ambiente de produção. II. Pods, e não os contêi",607f87fb15845b2c004bcbe04f41a5633a8b3ff3e3901132d8b7e7546e9f9aa6,PENDING,
wave1,P1_PRIMARY,13,A2 - muito alta,2025 DPE RO - analista_de_sistemas_classe_b.pdf,48,11,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-devops-git,0.98,Git,DIRECT_KNOWLEDGE,Git é um sistema de controle de versões distribuído que possui vários comandos. O comando que copia os commits mais recentes do repositório local para um repositório remoto é o (A) pull. (B) push. (C) fetch. (D) save. (E) merge.,e2f20992ab12fc1d4232690a288d4dbd532d23b2a5c21abf788ee8be25411656,PENDING,
wave1,P1_PRIMARY,13,A2 - muito alta,2025 DPE RO - analista_de_sistemas_classe_b.pdf,55,12,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-orientacao-objetos-web,0.98,Orientação a objetos,ASSOCIATION,"A Programação Orientada a Objetos (POO, ou Object-oriented programming, OOP) é um paradigma de programação utilizado para representar dados e métodos, que é baseada na noção de criar um modelo do problema de destino em seus programas. Relacione os elementos de Programação Orientada a Objetos (POO) com suas respectivas ",66c38cf73cbfa92c7eec6466ec9cb206625f716c4ad31baf8652f0238cab810d,PENDING,
wave1,P1_PRIMARY,13,A2 - muito alta,2025 DPE RO - analista_de_sistemas_classe_b.pdf,62,14,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-testes,0.98,Tipos de teste,DIRECT_KNOWLEDGE,"Testes unitários (ou, testes de unidades) são scripts que verificam o funcionamento de unidades individuais de código. Os testes unitários representam (A) scripts manuais que testam unidades individuais de código fonte, como funções ou métodos, de forma integrada com o restante do sistema. (B) uma forma de se testar a ",560df8b64a9fafd3e565e9ccfee60458194039444a474d4b38237f0f42b1d5c1,PENDING,
wave1,P1_PRIMARY,13,A2 - muito alta,2025 DPE RO - analista_de_sistemas_classe_b.pdf,52,12,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-arquitetura-software,0.89,Web services,ASSERTION_SET,"Uma das ferramentas amplamente utilizadas para controlar e testar a segurança de Web Services é o SoapUI. Com relação aos tipos de testes oferecidos pela ferramenta, analise os itens a seguir. I. Os testes do tipo to-be oferecem como vantagem a possibilidade de criação de código e testes antes da criação dos serviços w",84b5812a65cd530353ed78fb2a647f9e8d5187174dc2f4685dbc26d9e86f1343,PENDING,
wave1,P1_PRIMARY,13,A2 - muito alta,2025 DPE RO - analista_de_sistemas_classe_b.pdf,47,11,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-design-arquitetura,0.8,Arquitetura de software,DIRECT_KNOWLEDGE,"O padrão arquitetural MVC foi proposto na década de 70 e desde então vem sendo amplamente utilizado no mercado. Com relação às afirmativas sobre o padrão, avalie as afirmativas a seguir e assinale (V) para a afirmativa verdadeira e (F) para a falsa. ( ) Visão - são as classes responsáveis pela apresentação da interface",26eca83ba94bfe9b552c0908d749e1889e8939f36ac7fddbcc7f1154734feccc,PENDING,
wave1,P1_PRIMARY,13,A2 - muito alta,2025 DPE RO - analista_de_sistemas_classe_b.pdf,60,13,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-padroes-reuso,0.76,Padrão de projeto,DIRECT_KNOWLEDGE,"Uma interface de programação de aplicativos (API, Application Programming Interface) fornece uma maneira de integrar aplicações e conectar componentes em arquiteturas de microsserviços. Uma API REST (Representational State Transfer, ou transferência de estado representacional) (A) proporciona conformidade integrada, fa",9bf4ae15c878b44e209d44a057aa241b418c3cc344d752ff951e8bb9a794e690,PENDING,
wave1,P1_PRIMARY,14,A2 - muito alta,analista_judiciario_tecnologia_da_informacao_analista_de_sistemas.pdf,41,11,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-devops-git,0.98,Git,CODE_TRACE,"Um tribunal ainda possui alguns sistemas legados cujos artefatos, tais como especificações de requisitos, modelos e código, ainda estão armazenados sob controle do Subversion (SVN). De modo a não gerar erros de controle de versão e sabendo que a maior parte da equipe técnica está habituada a utilizar o GIT em detriment",f46c3c109997e0f4e37ad30aceb4008aabc9e19867b1f522fb3c1ea30584bc3a,PENDING,
wave1,P1_PRIMARY,14,A2 - muito alta,analista_judiciario_tecnologia_da_informacao_analista_de_sistemas.pdf,47,12,dp26-p3-esp-bi,dp26-p3-esp-bi-dw-etl-olap,0.98,ETL/OLAP,DIRECT_KNOWLEDGE,"A analista Ana está utilizando uma ferramenta OLAP para fazer a análise sobre a quantidade de novos processos por grau do TJRJ. Para efetuar a análise apenas dos novos processos de 2º grau, utilizando filtro múltiplo, Ana deve realizar a operação OLAP: (A) dice; (B) pivot; (C) rotate; (D) roll-up; (E) drill-down.",33f80350bbd2f3043485c5a60ccded7135a1bf2d9d6e525d1542790a5c30a28f,PENDING,
wave1,P1_PRIMARY,14,A2 - muito alta,analista_judiciario_tecnologia_da_informacao_analista_de_sistemas.pdf,62,15,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-devops-git,0.98,CI/CD,DIRECT_KNOWLEDGE,"Em um servidor GitLab CI/CD, um pipeline é acionado por um push no branch 'feature/nova-funcionalidade'. O arquivo .gitlab-ci.yml que configurou o pipeline acionado não possui regras específicas para esse branch. Além disso, a variável $CI_COMMIT_BRANCH, predefinida pelo GitLab CI/CD, não foi sobrescrita em nenhum mome",670f12ac1383c0d4fca4267ef30d5f050269c0e5e85685ee06a9247bd29fdc4e,PENDING,
wave1,P1_PRIMARY,14,A2 - muito alta,analista_judiciario_tecnologia_da_informacao_analista_de_sistemas.pdf,54,13,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-design-arquitetura,0.94,Containers,DIRECT_KNOWLEDGE,"O analista Kevin administra o cluster Kubernetes K. A fim de garantir que certos serviços críticos rodem apenas em nós dedicados de K, Kevin utilizou uma combinação de funcionalidades do Kubernetes. A funcionalidade A foi usada para orientar os nós dedicados de K a repelir o agendamento de pods que não apresentem deter",3d528b096b5169f8917c123054f015f468037f96a81b890bc8738259ead2ebf3,PENDING,
wave1,P1_PRIMARY,14,A2 - muito alta,analista_judiciario_tecnologia_da_informacao_analista_de_sistemas.pdf,57,14,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-linguagens-frameworks,0.89,JPA/Hibernate,DIRECT_KNOWLEDGE,"Uma analista de dados está implementando uma solução de persistência de dados para um novo sistema de gerenciamento de documentos utilizando JPA 2.0. Para otimizar o desempenho e evitar o problema N+1, ela precisa garantir que as entidades relacionadas sejam carregadas de forma eficiente. Para carregar as entidades via",1796c273e4ac16037d49aec9c05c366ccb68830722350ad007edc03ecae57c8e,PENDING,
wave1,P1_PRIMARY,14,A2 - muito alta,analista_judiciario_tecnologia_da_informacao_analista_de_sistemas.pdf,59,15,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-arquitetura-software,0.89,Mensageria,SCENARIO,"Uma equipe de analistas está desenvolvendo um sistema de notificação em tempo real para informar outros sistemas sobre alterações de status em processos judiciais. A equipe deve basear o sistema em filas de mensagens, utilizando um servidor RabbitMQ. A fim de minimizar os custos associados ao tráfego de notificações, o",7376a2726be97c616f43f61836c15e3224430cce3f69c85ef13d9f0f34d62b61,PENDING,
wave1,P1_PRIMARY,14,A2 - muito alta,analista_judiciario_tecnologia_da_informacao_analista_de_sistemas.pdf,60,15,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-linguagens-frameworks,0.89,Spring,SCENARIO,"Uma equipe de analistas do TJRJ está implementando microsserviços com o apoio do Spring Cloud. Para garantir a descoberta e a comunicação entre os microsserviços, a equipe optou por implementar um servidor Eureka. Durante a configuração do Eureka, o analista Silva percebeu que é crucial configurar o atributo que contro",7ff16129aafed61bf4c2b665bc222247e06461104ba94e3d270845976f5f5eb9,PENDING,
wave1,P1_PRIMARY,14,A2 - muito alta,analista_judiciario_tecnologia_da_informacao_analista_de_sistemas.pdf,61,15,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-linguagens-frameworks,0.89,JPA/Hibernate,DIRECT_KNOWLEDGE,"O analista João deve utilizar o Hibernate Envers para implementar a auditoria de entidades em um sistema de gestão de projetos. Um dos requisitos de negócio é que, ao ser realizada uma alteração na entidade Projeto, o histórico de revisões dessa entidade inclua, além dos dados da alteração, o nome do usuário responsáve",ce32af147a123e871f789041a2c363be80a821c25c76d40e36775abd679aeb8a,PENDING,
wave1,P1_PRIMARY,14,A2 - muito alta,analista_judiciario_tecnologia_da_informacao_analista_de_sistemas.pdf,39,11,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-arquitetura-software,0.83,Web services,DIRECT_KNOWLEDGE,"Karina é desenvolvedora e está responsável pela execução da integração do Sistema de Gestão de Documentos Internos (SISDOC) de sua organização com um sistema integrado de informações de processos e documentos disponibilizado por outro órgão público. Para integração, o órgão público disponibilizou um Web Service. Um dos",44554d40d1d0746f34fa90aebe9aa83ae2e6d42db0838b93e2c452296f4bb367,PENDING,
wave1,P1_PRIMARY,14,A2 - muito alta,analista_judiciario_tecnologia_da_informacao_analista_de_sistemas.pdf,50,12,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,DIRECT_KNOWLEDGE,"A analista Maria está utilizando o MySQL para executar uma consulta com algumas colunas em diversas tabelas de um banco de dados utilizando a cláusula JOIN. O resultado apresenta diversos registros repetidos. No MySQL, a cláusula que Maria deve utilizar para que a consulta retorne apenas valores diferentes é: (A) KEY (",64e005b62a661e0f283b62ef94abfc92b8713d15d9883c5b802568c07191225d,PENDING,
wave1,P1_PRIMARY,14,A2 - muito alta,analista_judiciario_tecnologia_da_informacao_analista_de_sistemas.pdf,58,14,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-linguagens-frameworks,0.8,Java/JakartaEE,SCENARIO,"Um analista de sistemas está projetando a aplicação web JustiçaÁgil. A JustiçaÁgil deve ser uma aplicação Java de alta performance, apta a processar um grande volume de requisições de usuários em tempo real. A fim de otimizar a utilização dos recursos do servidor, o analista decidiu implementar o paralelismo na Justiça",962c47873d0c0190338179a91b66ece841596d01ffe5f5dfd69574bb02598743,PENDING,
wave1,P1_PRIMARY,14,A2 - muito alta,analista_judiciario_tecnologia_da_informacao_analista_de_sistemas.pdf,40,11,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-padroes-reuso,0.72,Padrão de projeto,DIRECT_KNOWLEDGE,"Como arquiteto de software, Pedro optou por adotar um estilo arquitetural híbrido derivado de vários outros. Analisando as vantagens e desvantagens do estilo Representational State Transfer (REST), Pedro observou como vantagem: (A) o cache no cliente, que aumenta a confiabilidade já que mantém os dados atualizados; (B)",aa76f757ba8fc197b9669626854b07e3db0b43b902c36980fa29067d1b6c6e48,PENDING,
wave1,P1_PRIMARY,14,A2 - muito alta,analista_judiciario_tecnologia_da_informacao_analista_de_sistemas.pdf,51,13,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-ddl,0.7,DDL,DIRECT_KNOWLEDGE,"Observe o script SQL do PostgreSQL a seguir. CREATE TABLE partes ( id INT PRIMARY KEY, nome VARCHAR(100)); CREATE TABLE processos ( id INT PRIMARY KEY, numero_processo VARCHAR(50)); CREATE TABLE audiencias ( id INT PRIMARY KEY, processo_id INT, FOREIGN KEY (processo_id) REFERENCES processos(id)); CREATE TABLE partes_pr",695f038276f19800284f8f1cdd9a2244e4d14c1c3897b6c2ad46bb10adf133df,PENDING,
wave1,P1_PRIMARY,15,A2 - muito alta,analista_judiciario_analise_de_sistemas (1).pdf,31,9,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-devops-git,0.98,CI/CD,DIRECT_KNOWLEDGE,O analista Mateus configurou um pipeline CI/CD para o projeto TJApp no GitLab. O repositório de TJApp denomina-se TJAppRepo. Mateus precisou controlar o comportamento do pipeline de TJApp condicionando o início de sua execução aos eventos de push de tags para o TJAppRepo. Para aplicar essa condição ao pipeline de TJApp,e9f3aff154a05a9b1e27fda4db324fb982792df8d3fce6eae2ab3feb18c3ffc2,PENDING,
wave1,P1_PRIMARY,15,A2 - muito alta,analista_judiciario_analise_de_sistemas (1).pdf,36,10,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-testes,0.98,Tipos de teste,DIRECT_KNOWLEDGE,"A analista Ester implementou um teste automatizado de nome ETest para o software TJApp. O ETest avalia se TJApp é capaz de executar seu fluxo de execução principal de forma completa, em um ambiente muito semelhante ao do usuário final. Portanto, o ETest implementado por Ester é do tipo: (A) regressão visual; (B) unitár",52e68772c026743f7f895b73913a1bce838ae9853662c149106a9e4ea9d1b8e0,PENDING,
wave1,P1_PRIMARY,15,A2 - muito alta,analista_judiciario_analise_de_sistemas (1).pdf,46,12,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-ddl,0.98,DDL,ASSERTION_SET,"No contexto do MySQL 8.x, analise as afirmativas a seguir a respeito da utilização de índices do tipo FULLTEXT. I. Índices FULLTEXT podem ser aplicados somente para tabelas InnoDB e MyISAM. II. Consultas baseadas em índices FULLTEXT devem usar a sintaxe SEARCH(col1, col2, ...) FOR(expressão [modificador]). III. O coman",26881b2d9d7b11f1e8e653e34c3eec2969032ca132ccba6b92b8f2e7a7c385d7,PENDING,
